Impression_ID,Userid,Listing_ID,Plus,Rank,Price,Booked
2100,XkHIJGwh,36104319,0,20,188,0
2101,XkHIJGwh,36637796,0,21,178,0
2102,XkHIJGwh,36982780,0,22,95,0
2103,XkHIJGwh,38022100,0,23,203,0
2104,XkHIJGwh,38123319,0,24,210,0
2105,XkHIJGwh,38151123,0,25,210,0
2106,XkHIJGwh,38678234,0,26,399,0
2107,XkHIJGwh,39007825,0,27,174,0
2108,XkHIJGwh,39359174,0,28,219,1
2109,XkHIJGwh,39569048,0,29,175,0
2110,XkHIJGwh,40536667,0,30,234,0
2111,XkHIJGwh,42049771,0,31,169,0
2112,XkHIJGwh,43123765,0,32,245,0
2113,XkHIJGwh,43156280,0,33,182,0
2114,XkHIJGwh,43348175,0,34,200,0
2115,XkHIJGwh,43367113,0,35,185,0
2116,XkHIJGwh,43820536,0,36,189,0
2117,XkHIJGwh,44519908,0,37,100,0
2118,XkHIJGwh,44608896,0,38,227,0
2119,XkHIJGwh,45053706,0,39,160,0
2120,XkHIJGwh,45469731,0,40,178,0
2121,YH99CKpH,793723,0,1,250,0
2122,YH99CKpH,5374761,0,2,210,0
2123,YH99CKpH,7576657,0,3,186,0
2124,YH99CKpH,11815241,0,4,282,0
2125,YH99CKpH,13140432,0,5,235,0
2126,YH99CKpH,14068513,0,6,282,0
2127,YH99CKpH,14071933,0,7,282,0
2128,YH99CKpH,14072680,0,8,282,0
2129,YH99CKpH,20322055,0,9,252,0
2130,YH99CKpH,20322202,0,10,223,0
2131,YH99CKpH,21062970,0,11,235,0
2132,YH99CKpH,21267121,0,12,282,0
2133,YH99CKpH,27668343,0,13,250,0
2134,YH99CKpH,28483791,0,14,124,0
2135,YH99CKpH,28488431,0,15,208,0
2136,YH99CKpH,28495316,0,16,150,1
2137,YH99CKpH,31571374,0,17,243,0
2138,YH99CKpH,31802949,0,18,200,0
2139,YH99CKpH,32118568,0,19,173,0
2140,YH99CKpH,36104319,0,20,188,0
2141,YH99CKpH,36637796,0,21,178,0
2142,YH99CKpH,36982780,0,22,95,0
2143,YH99CKpH,38022100,0,23,203,0
2144,YH99CKpH,38123319,0,24,210,0
2145,YH99CKpH,38151123,0,25,210,0
2146,YH99CKpH,38678234,0,26,399,0
2147,YH99CKpH,39007825,0,27,174,0
2148,YH99CKpH,39359174,0,28,219,0
2149,YH99CKpH,39569048,0,29,175,0
2150,YH99CKpH,40536667,0,30,234,0
2151,YH99CKpH,42049771,0,31,169,0
2152,YH99CKpH,43123765,0,32,245,0
2153,YH99CKpH,43156280,0,33,182,0
2154,YH99CKpH,43348175,0,34,200,0
2155,YH99CKpH,43367113,0,35,185,0
2156,YH99CKpH,43820536,0,36,189,0
2157,YH99CKpH,44519908,0,37,100,0
2158,YH99CKpH,44608896,0,38,227,0
2159,YH99CKpH,45053706,0,39,160,0
2160,YH99CKpH,45469731,0,40,178,0
2161,ZZzxYQGL,793723,0,1,250,0
2162,ZZzxYQGL,5374761,0,2,210,0
2163,ZZzxYQGL,7576657,0,3,186,1
2164,ZZzxYQGL,11815241,0,4,282,0
2165,ZZzxYQGL,13140432,0,5,235,0
2166,ZZzxYQGL,14068513,0,6,282,0
2167,ZZzxYQGL,14071933,0,7,282,0
2168,ZZzxYQGL,14072680,0,8,282,0
2169,ZZzxYQGL,20322055,0,9,252,0
2170,ZZzxYQGL,20322202,0,10,223,0
2171,ZZzxYQGL,21062970,0,11,235,0
2172,ZZzxYQGL,21267121,0,12,282,0
2173,ZZzxYQGL,27668343,0,13,250,0
2174,ZZzxYQGL,28483791,0,14,124,0
2175,ZZzxYQGL,28488431,0,15,208,0
2176,ZZzxYQGL,28495316,0,16,150,0
2177,ZZzxYQGL,31571374,0,17,243,0
2178,ZZzxYQGL,31802949,0,18,200,0
2179,ZZzxYQGL,32118568,0,19,173,0
2180,ZZzxYQGL,36104319,0,20,188,0
2181,ZZzxYQGL,36637796,0,21,178,0
2182,ZZzxYQGL,36982780,0,22,95,0
2183,ZZzxYQGL,38022100,0,23,203,0
2184,ZZzxYQGL,38123319,0,24,210,0
2185,ZZzxYQGL,38151123,0,25,210,0
2186,ZZzxYQGL,38678234,0,26,399,0
2187,ZZzxYQGL,39007825,0,27,174,0
2188,ZZzxYQGL,39359174,0,28,219,0
2189,ZZzxYQGL,39569048,0,29,175,0
2190,ZZzxYQGL,40536667,0,30,234,0
2191,ZZzxYQGL,42049771,0,31,169,0
2192,ZZzxYQGL,43123765,0,32,245,0
2193,ZZzxYQGL,43156280,0,33,182,0
2194,ZZzxYQGL,43348175,0,34,200,0
2195,ZZzxYQGL,43367113,0,35,185,0
2196,ZZzxYQGL,43820536,0,36,189,0
2197,ZZzxYQGL,44519908,0,37,100,0
2198,ZZzxYQGL,44608896,0,38,227,0
2199,ZZzxYQGL,45053706,0,39,160,0
2200,ZZzxYQGL,45469731,0,40,178,0
4521,0MoioOsF,793723,0,2,250,0
4522,0MoioOsF,2423468,0,1,185,0
4523,0MoioOsF,5374761,0,4,210,0
4524,0MoioOsF,7576657,0,6,186,0
4525,0MoioOsF,11474166,0,3,239,0
4526,0MoioOsF,11815241,0,8,282,0
4527,0MoioOsF,13140432,0,9,235,0
4528,0MoioOsF,14068513,0,11,282,0
4529,0MoioOsF,14072680,0,12,282,0
4530,0MoioOsF,14367760,0,5,314,0
4531,0MoioOsF,18266090,0,7,164,1
4532,0MoioOsF,20322055,0,14,252,0
4533,0MoioOsF,20322202,0,16,223,0
4534,0MoioOsF,20678293,0,10,139,0
4535,0MoioOsF,21062970,0,17,235,0
4536,0MoioOsF,21267121,0,18,282,0
4537,0MoioOsF,21976448,0,13,265,0
4538,0MoioOsF,28483791,0,19,124,0
4539,0MoioOsF,31571374,0,20,243,0
4540,0MoioOsF,31802949,0,21,200,0
4541,0MoioOsF,36104319,0,22,188,0
4542,0MoioOsF,36637796,0,23,178,0
4543,0MoioOsF,36982780,0,24,95,0
4544,0MoioOsF,38022100,0,25,203,0
4545,0MoioOsF,38123319,0,26,210,0
4546,0MoioOsF,38151123,0,27,210,0
4547,0MoioOsF,38678234,0,28,399,0
4548,0MoioOsF,39007825,0,29,174,0
4549,0MoioOsF,39359174,0,30,219,0
4550,0MoioOsF,39569048,0,31,175,0
4551,0MoioOsF,40536667,0,32,234,0
4552,0MoioOsF,42049771,0,33,169,0
4553,0MoioOsF,43123765,0,34,245,0
4554,0MoioOsF,43156280,0,35,182,0
4555,0MoioOsF,43348175,0,36,200,0
4556,0MoioOsF,43367113,0,37,185,0
4557,0MoioOsF,43478178,0,15,196.4299927,0
4558,0MoioOsF,43820536,0,38,189,0
4559,0MoioOsF,44519908,0,39,100,0
4560,0MoioOsF,45469731,0,40,178,0
4561,1j124XmB,793723,0,2,250,0
4562,1j124XmB,2423468,0,1,185,0
4563,1j124XmB,5374761,0,4,210,0
4564,1j124XmB,7576657,0,6,186,0
4565,1j124XmB,11474166,0,3,239,0
4566,1j124XmB,11815241,0,8,282,0
4567,1j124XmB,13140432,0,9,235,0
4568,1j124XmB,14068513,0,11,282,0
4569,1j124XmB,14072680,0,12,282,0
4570,1j124XmB,14367760,0,5,314,0
4571,1j124XmB,18266090,0,7,164,0
4572,1j124XmB,20322055,0,14,252,0
4573,1j124XmB,20322202,0,16,223,0
4574,1j124XmB,20678293,0,10,139,0
4575,1j124XmB,21062970,0,17,235,0
4576,1j124XmB,21267121,0,18,282,0
4577,1j124XmB,21976448,0,13,265,0
4578,1j124XmB,28483791,0,19,124,0
4579,1j124XmB,31571374,0,20,243,0
4580,1j124XmB,31802949,0,21,200,0
4581,1j124XmB,36104319,0,22,188,0
4582,1j124XmB,36637796,0,23,178,0
4583,1j124XmB,36982780,0,24,95,0
4584,1j124XmB,38022100,0,25,203,0
4585,1j124XmB,38123319,0,26,210,0
4586,1j124XmB,38151123,0,27,210,0
4587,1j124XmB,38678234,0,28,399,0
4588,1j124XmB,39007825,0,29,174,0
4589,1j124XmB,39359174,0,30,219,0
4590,1j124XmB,39569048,0,31,175,0
4591,1j124XmB,40536667,0,32,234,0
4592,1j124XmB,42049771,0,33,169,0
4593,1j124XmB,43123765,0,34,245,0
4594,1j124XmB,43156280,0,35,182,0
4595,1j124XmB,43348175,0,36,200,0
4596,1j124XmB,43367113,0,37,185,0
4597,1j124XmB,43478178,0,15,196.4299927,0
4598,1j124XmB,43820536,0,38,189,1
4599,1j124XmB,44519908,0,39,100,0
4600,1j124XmB,45469731,0,40,178,0
4601,2rfnaz44,793723,0,2,250,0
4602,2rfnaz44,2423468,0,1,185,0
4603,2rfnaz44,5374761,0,4,210,0
4604,2rfnaz44,7576657,0,6,186,0
4605,2rfnaz44,11474166,0,3,239,0
4606,2rfnaz44,11815241,0,8,282,1
4607,2rfnaz44,13140432,0,9,235,0
4608,2rfnaz44,14068513,0,11,282,0
4609,2rfnaz44,14072680,0,12,282,0
4610,2rfnaz44,14367760,0,5,314,0
4611,2rfnaz44,18266090,0,7,164,0
4612,2rfnaz44,20322055,0,14,252,0
4613,2rfnaz44,20322202,0,16,223,0
4614,2rfnaz44,20678293,0,10,139,0
4615,2rfnaz44,21062970,0,17,235,0
4616,2rfnaz44,21267121,0,18,282,0
4617,2rfnaz44,21976448,0,13,265,0
4618,2rfnaz44,28483791,0,19,124,0
4619,2rfnaz44,31571374,0,20,243,0
4620,2rfnaz44,31802949,0,21,200,0
4621,2rfnaz44,36104319,0,22,188,0
4622,2rfnaz44,36637796,0,23,178,0
4623,2rfnaz44,36982780,0,24,95,0
4624,2rfnaz44,38022100,0,25,203,0
4625,2rfnaz44,38123319,0,26,210,0
4626,2rfnaz44,38151123,0,27,210,0
4627,2rfnaz44,38678234,0,28,399,0
4628,2rfnaz44,39007825,0,29,174,0
4629,2rfnaz44,39359174,0,30,219,0
4630,2rfnaz44,39569048,0,31,175,0
4631,2rfnaz44,40536667,0,32,234,0
4632,2rfnaz44,42049771,0,33,169,0
4633,2rfnaz44,43123765,0,34,245,0
4634,2rfnaz44,43156280,0,35,182,0
4635,2rfnaz44,43348175,0,36,200,0
4636,2rfnaz44,43367113,0,37,185,0
4637,2rfnaz44,43478178,0,15,196.4299927,0
4638,2rfnaz44,43820536,0,38,189,0
4639,2rfnaz44,44519908,0,39,100,0
4640,2rfnaz44,45469731,0,40,178,0
4641,3KDVmmwi,793723,0,2,250,0
4642,3KDVmmwi,2423468,0,1,185,0
4643,3KDVmmwi,5374761,0,4,210,0
4644,3KDVmmwi,7576657,0,6,186,0
4645,3KDVmmwi,11474166,0,3,239,0
4646,3KDVmmwi,11815241,0,8,282,0
4647,3KDVmmwi,13140432,0,9,235,0
4648,3KDVmmwi,14068513,0,11,282,0
4649,3KDVmmwi,14072680,0,12,282,0
4650,3KDVmmwi,14367760,0,5,314,0
4651,3KDVmmwi,18266090,0,7,164,0
4652,3KDVmmwi,20322055,0,14,252,0
4653,3KDVmmwi,20322202,0,16,223,0
4654,3KDVmmwi,20678293,0,10,139,0
4655,3KDVmmwi,21062970,0,17,235,0
4656,3KDVmmwi,21267121,0,18,282,0
4657,3KDVmmwi,21976448,0,13,265,0
4658,3KDVmmwi,28483791,0,19,124,0
4659,3KDVmmwi,31571374,0,20,243,0
4660,3KDVmmwi,31802949,0,21,200,0
4661,3KDVmmwi,36104319,0,22,188,0
4662,3KDVmmwi,36637796,0,23,178,0
4663,3KDVmmwi,36982780,0,24,95,0
4664,3KDVmmwi,38022100,0,25,203,0
4665,3KDVmmwi,38123319,0,26,210,0
4666,3KDVmmwi,38151123,0,27,210,0
4667,3KDVmmwi,38678234,0,28,399,0
4668,3KDVmmwi,39007825,0,29,174,0
4669,3KDVmmwi,39359174,0,30,219,0
4670,3KDVmmwi,39569048,0,31,175,0
4671,3KDVmmwi,40536667,0,32,234,0
4672,3KDVmmwi,42049771,0,33,169,0
4673,3KDVmmwi,43123765,0,34,245,0
4674,3KDVmmwi,43156280,0,35,182,0
4675,3KDVmmwi,43348175,0,36,200,0
4676,3KDVmmwi,43367113,0,37,185,0
4677,3KDVmmwi,43478178,0,15,196.4299927,0
4678,3KDVmmwi,43820536,0,38,189,0
4679,3KDVmmwi,44519908,0,39,100,1
4680,3KDVmmwi,45469731,0,40,178,0
4681,5oycMa68,793723,0,2,250,0
4682,5oycMa68,2423468,0,1,185,0
4683,5oycMa68,5374761,0,4,210,0
4684,5oycMa68,7576657,0,6,186,0
4685,5oycMa68,11474166,0,3,239,0
4686,5oycMa68,11815241,0,8,282,0
4687,5oycMa68,13140432,0,9,235,0
4688,5oycMa68,14068513,0,11,282,0
4689,5oycMa68,14072680,0,12,282,0
4690,5oycMa68,14367760,0,5,314,0
4691,5oycMa68,18266090,0,7,164,0
4692,5oycMa68,20322055,0,14,252,0
4693,5oycMa68,20322202,0,16,223,0
4694,5oycMa68,20678293,0,10,139,0
4695,5oycMa68,21062970,0,17,235,1
4696,5oycMa68,21267121,0,18,282,0
4697,5oycMa68,21976448,0,13,265,0
4698,5oycMa68,28483791,0,19,124,0
4699,5oycMa68,31571374,0,20,243,0
4700,5oycMa68,31802949,0,21,200,0
4701,5oycMa68,36104319,0,22,188,0
4702,5oycMa68,36637796,0,23,178,0
4703,5oycMa68,36982780,0,24,95,0
4704,5oycMa68,38022100,0,25,203,0
4705,5oycMa68,38123319,0,26,210,0
4706,5oycMa68,38151123,0,27,210,0
4707,5oycMa68,38678234,0,28,399,0
4708,5oycMa68,39007825,0,29,174,0
4709,5oycMa68,39359174,0,30,219,0
4710,5oycMa68,39569048,0,31,175,0
4711,5oycMa68,40536667,0,32,234,0
4712,5oycMa68,42049771,0,33,169,0
4713,5oycMa68,43123765,0,34,245,0
4714,5oycMa68,43156280,0,35,182,0
4715,5oycMa68,43348175,0,36,200,0
4716,5oycMa68,43367113,0,37,185,0
4717,5oycMa68,43478178,0,15,196.4299927,0
4718,5oycMa68,43820536,0,38,189,0
4719,5oycMa68,44519908,0,39,100,0
4720,5oycMa68,45469731,0,40,178,0
4721,8xn5FKeL,793723,0,2,250,0
4722,8xn5FKeL,2423468,0,1,185,0
4723,8xn5FKeL,5374761,0,4,210,0
4724,8xn5FKeL,7576657,0,6,186,0
4725,8xn5FKeL,11474166,0,3,239,0
4726,8xn5FKeL,11815241,0,8,282,0
4727,8xn5FKeL,13140432,0,9,235,0
4728,8xn5FKeL,14068513,0,11,282,0
4729,8xn5FKeL,14072680,0,12,282,0
4730,8xn5FKeL,14367760,0,5,314,0
4731,8xn5FKeL,18266090,0,7,164,0
4732,8xn5FKeL,20322055,0,14,252,0
4733,8xn5FKeL,20322202,0,16,223,0
4734,8xn5FKeL,20678293,0,10,139,0
4735,8xn5FKeL,21062970,0,17,235,0
4736,8xn5FKeL,21267121,0,18,282,1
4737,8xn5FKeL,21976448,0,13,265,0
4738,8xn5FKeL,28483791,0,19,124,0
4739,8xn5FKeL,31571374,0,20,243,0
4740,8xn5FKeL,31802949,0,21,200,0
4741,8xn5FKeL,36104319,0,22,188,0
4742,8xn5FKeL,36637796,0,23,178,0
4743,8xn5FKeL,36982780,0,24,95,0
4744,8xn5FKeL,38022100,0,25,203,0
4745,8xn5FKeL,38123319,0,26,210,0
4746,8xn5FKeL,38151123,0,27,210,0
4747,8xn5FKeL,38678234,0,28,399,0
4748,8xn5FKeL,39007825,0,29,174,0
4749,8xn5FKeL,39359174,0,30,219,0
4750,8xn5FKeL,39569048,0,31,175,0
4751,8xn5FKeL,40536667,0,32,234,0
4752,8xn5FKeL,42049771,0,33,169,0
4753,8xn5FKeL,43123765,0,34,245,0
4754,8xn5FKeL,43156280,0,35,182,0
4755,8xn5FKeL,43348175,0,36,200,0
4756,8xn5FKeL,43367113,0,37,185,0
4757,8xn5FKeL,43478178,0,15,196.4299927,0
4758,8xn5FKeL,43820536,0,38,189,0
4759,8xn5FKeL,44519908,0,39,100,0
4760,8xn5FKeL,45469731,0,40,178,0
4761,962a5dEM,793723,0,2,250,0
4762,962a5dEM,2423468,0,1,185,0
4763,962a5dEM,5374761,0,4,210,0
4764,962a5dEM,7576657,0,6,186,0
4765,962a5dEM,11474166,0,3,239,0
4766,962a5dEM,11815241,0,8,282,0
4767,962a5dEM,13140432,0,9,235,0
4768,962a5dEM,14068513,0,11,282,0
4769,962a5dEM,14072680,0,12,282,0
4770,962a5dEM,14367760,0,5,314,0
4771,962a5dEM,18266090,0,7,164,0
4772,962a5dEM,20322055,0,14,252,0
4773,962a5dEM,20322202,0,16,223,0
4774,962a5dEM,20678293,0,10,139,0
4775,962a5dEM,21062970,0,17,235,0
4776,962a5dEM,21267121,0,18,282,0
4777,962a5dEM,21976448,0,13,265,0
4778,962a5dEM,28483791,0,19,124,0
4779,962a5dEM,31571374,0,20,243,0
4780,962a5dEM,31802949,0,21,200,0
4781,962a5dEM,36104319,0,22,188,0
4782,962a5dEM,36637796,0,23,178,0
4783,962a5dEM,36982780,0,24,95,0
4784,962a5dEM,38022100,0,25,203,0
4785,962a5dEM,38123319,0,26,210,1
4786,962a5dEM,38151123,0,27,210,0
4787,962a5dEM,38678234,0,28,399,0
4788,962a5dEM,39007825,0,29,174,0
4789,962a5dEM,39359174,0,30,219,0
4790,962a5dEM,39569048,0,31,175,0
4791,962a5dEM,40536667,0,32,234,0
4792,962a5dEM,42049771,0,33,169,0
4793,962a5dEM,43123765,0,34,245,0
4794,962a5dEM,43156280,0,35,182,0
4795,962a5dEM,43348175,0,36,200,0
4796,962a5dEM,43367113,0,37,185,0
4797,962a5dEM,43478178,0,15,196.4299927,0
4798,962a5dEM,43820536,0,38,189,0
4799,962a5dEM,44519908,0,39,100,0
4800,962a5dEM,45469731,0,40,178,0
4801,C2Ugm0hc,793723,0,2,250,0
4802,C2Ugm0hc,2423468,0,1,185,0
4803,C2Ugm0hc,5374761,0,4,210,0
4804,C2Ugm0hc,7576657,0,6,186,0
4805,C2Ugm0hc,11474166,0,3,239,0
4806,C2Ugm0hc,11815241,0,8,282,0
4807,C2Ugm0hc,13140432,0,9,235,0
4808,C2Ugm0hc,14068513,0,11,282,0
4809,C2Ugm0hc,14072680,0,12,282,0
4810,C2Ugm0hc,14367760,0,5,314,0
4811,C2Ugm0hc,18266090,0,7,164,1
4812,C2Ugm0hc,20322055,0,14,252,0
4813,C2Ugm0hc,20322202,0,16,223,0
4814,C2Ugm0hc,20678293,0,10,139,0
4815,C2Ugm0hc,21062970,0,17,235,0
4816,C2Ugm0hc,21267121,0,18,282,0
4817,C2Ugm0hc,21976448,0,13,265,0
4818,C2Ugm0hc,28483791,0,19,124,0
4819,C2Ugm0hc,31571374,0,20,243,0
4820,C2Ugm0hc,31802949,0,21,200,0
4821,C2Ugm0hc,36104319,0,22,188,0
4822,C2Ugm0hc,36637796,0,23,178,0
4823,C2Ugm0hc,36982780,0,24,95,0
4824,C2Ugm0hc,38022100,0,25,203,0
4825,C2Ugm0hc,38123319,0,26,210,0
4826,C2Ugm0hc,38151123,0,27,210,0
4827,C2Ugm0hc,38678234,0,28,399,0
4828,C2Ugm0hc,39007825,0,29,174,0
4829,C2Ugm0hc,39359174,0,30,219,0
4830,C2Ugm0hc,39569048,0,31,175,0
4831,C2Ugm0hc,40536667,0,32,234,0
4832,C2Ugm0hc,42049771,0,33,169,0
4833,C2Ugm0hc,43123765,0,34,245,0
4834,C2Ugm0hc,43156280,0,35,182,0
4835,C2Ugm0hc,43348175,0,36,200,0
4836,C2Ugm0hc,43367113,0,37,185,0
4837,C2Ugm0hc,43478178,0,15,196.4299927,0
4838,C2Ugm0hc,43820536,0,38,189,0
4839,C2Ugm0hc,44519908,0,39,100,0
4840,C2Ugm0hc,45469731,0,40,178,0
4841,CANdICVf,793723,0,2,250,0
4842,CANdICVf,2423468,0,1,185,0
4843,CANdICVf,5374761,0,4,210,0
4844,CANdICVf,7576657,0,6,186,0
4845,CANdICVf,11474166,0,3,239,0
4846,CANdICVf,11815241,0,8,282,0
4847,CANdICVf,13140432,0,9,235,0
4848,CANdICVf,14068513,0,11,282,0
4849,CANdICVf,14072680,0,12,282,0
4850,CANdICVf,14367760,0,5,314,0
4851,CANdICVf,18266090,0,7,164,0
4852,CANdICVf,20322055,0,14,252,0
4853,CANdICVf,20322202,0,16,223,0
4854,CANdICVf,20678293,0,10,139,0
4855,CANdICVf,21062970,0,17,235,0
4856,CANdICVf,21267121,0,18,282,0
4857,CANdICVf,21976448,0,13,265,0
4858,CANdICVf,28483791,0,19,124,0
4859,CANdICVf,31571374,0,20,243,0
4860,CANdICVf,31802949,0,21,200,1
4861,CANdICVf,36104319,0,22,188,0
4862,CANdICVf,36637796,0,23,178,0
4863,CANdICVf,36982780,0,24,95,0
4864,CANdICVf,38022100,0,25,203,0
4865,CANdICVf,38123319,0,26,210,0
4866,CANdICVf,38151123,0,27,210,0
4867,CANdICVf,38678234,0,28,399,0
4868,CANdICVf,39007825,0,29,174,0
4869,CANdICVf,39359174,0,30,219,0
4870,CANdICVf,39569048,0,31,175,0
4871,CANdICVf,40536667,0,32,234,0
4872,CANdICVf,42049771,0,33,169,0
4873,CANdICVf,43123765,0,34,245,0
4874,CANdICVf,43156280,0,35,182,0
4875,CANdICVf,43348175,0,36,200,0
4876,CANdICVf,43367113,0,37,185,0
4877,CANdICVf,43478178,0,15,196.4299927,0
4878,CANdICVf,43820536,0,38,189,0
4879,CANdICVf,44519908,0,39,100,0
4880,CANdICVf,45469731,0,40,178,0
4881,cbRSGzdN,793723,0,2,250,0
4882,cbRSGzdN,2423468,0,1,185,0
4883,cbRSGzdN,5374761,0,4,210,0
4884,cbRSGzdN,7576657,0,6,186,0
4885,cbRSGzdN,11474166,0,3,239,0
4886,cbRSGzdN,11815241,0,8,282,0
4887,cbRSGzdN,13140432,0,9,235,0
4888,cbRSGzdN,14068513,0,11,282,0
4889,cbRSGzdN,14072680,0,12,282,0
4890,cbRSGzdN,14367760,0,5,314,0
4891,cbRSGzdN,18266090,0,7,164,1
4892,cbRSGzdN,20322055,0,14,252,0
4893,cbRSGzdN,20322202,0,16,223,0
4894,cbRSGzdN,20678293,0,10,139,0
4895,cbRSGzdN,21062970,0,17,235,0
4896,cbRSGzdN,21267121,0,18,282,0
4897,cbRSGzdN,21976448,0,13,265,0
4898,cbRSGzdN,28483791,0,19,124,0
4899,cbRSGzdN,31571374,0,20,243,0
4900,cbRSGzdN,31802949,0,21,200,0
4901,cbRSGzdN,36104319,0,22,188,0
4902,cbRSGzdN,36637796,0,23,178,0
4903,cbRSGzdN,36982780,0,24,95,0
4904,cbRSGzdN,38022100,0,25,203,0
4905,cbRSGzdN,38123319,0,26,210,0
4906,cbRSGzdN,38151123,0,27,210,0
4907,cbRSGzdN,38678234,0,28,399,0
4908,cbRSGzdN,39007825,0,29,174,0
4909,cbRSGzdN,39359174,0,30,219,0
4910,cbRSGzdN,39569048,0,31,175,0
4911,cbRSGzdN,40536667,0,32,234,0
4912,cbRSGzdN,42049771,0,33,169,0
4913,cbRSGzdN,43123765,0,34,245,0
4914,cbRSGzdN,43156280,0,35,182,0
4915,cbRSGzdN,43348175,0,36,200,0
4916,cbRSGzdN,43367113,0,37,185,0
4917,cbRSGzdN,43478178,0,15,196.4299927,0
4918,cbRSGzdN,43820536,0,38,189,0
4919,cbRSGzdN,44519908,0,39,100,0
4920,cbRSGzdN,45469731,0,40,178,0
4921,CLdqPQpw,793723,0,2,250,0
4922,CLdqPQpw,2423468,0,1,185,0
4923,CLdqPQpw,5374761,0,4,210,0
4924,CLdqPQpw,7576657,0,6,186,0
4925,CLdqPQpw,11474166,0,3,239,0
4926,CLdqPQpw,11815241,0,8,282,0
4927,CLdqPQpw,13140432,0,9,235,0
4928,CLdqPQpw,14068513,0,11,282,0
4929,CLdqPQpw,14072680,0,12,282,0
4930,CLdqPQpw,14367760,0,5,314,0
4931,CLdqPQpw,18266090,0,7,164,0
4932,CLdqPQpw,20322055,0,14,252,0
4933,CLdqPQpw,20322202,0,16,223,0
4934,CLdqPQpw,20678293,0,10,139,0
4935,CLdqPQpw,21062970,0,17,235,0
4936,CLdqPQpw,21267121,0,18,282,0
4937,CLdqPQpw,21976448,0,13,265,0
4938,CLdqPQpw,28483791,0,19,124,0
4939,CLdqPQpw,31571374,0,20,243,0
4940,CLdqPQpw,31802949,0,21,200,0
4941,CLdqPQpw,36104319,0,22,188,0
4942,CLdqPQpw,36637796,0,23,178,0
4943,CLdqPQpw,36982780,0,24,95,0
4944,CLdqPQpw,38022100,0,25,203,0
4945,CLdqPQpw,38123319,0,26,210,0
4946,CLdqPQpw,38151123,0,27,210,0
4947,CLdqPQpw,38678234,0,28,399,0
4948,CLdqPQpw,39007825,0,29,174,0
4949,CLdqPQpw,39359174,0,30,219,0
4950,CLdqPQpw,39569048,0,31,175,0
4951,CLdqPQpw,40536667,0,32,234,0
4952,CLdqPQpw,42049771,0,33,169,0
4953,CLdqPQpw,43123765,0,34,245,0
4954,CLdqPQpw,43156280,0,35,182,0
4955,CLdqPQpw,43348175,0,36,200,0
4956,CLdqPQpw,43367113,0,37,185,0
4957,CLdqPQpw,43478178,0,15,196.4299927,0
4958,CLdqPQpw,43820536,0,38,189,0
4959,CLdqPQpw,44519908,0,39,100,1
4960,CLdqPQpw,45469731,0,40,178,0
4961,d45RqJj8,793723,0,2,250,0
4962,d45RqJj8,2423468,0,1,185,0
4963,d45RqJj8,5374761,0,4,210,0
4964,d45RqJj8,7576657,0,6,186,0
4965,d45RqJj8,11474166,0,3,239,0
4966,d45RqJj8,11815241,0,8,282,0
4967,d45RqJj8,13140432,0,9,235,0
4968,d45RqJj8,14068513,0,11,282,0
4969,d45RqJj8,14072680,0,12,282,0
4970,d45RqJj8,14367760,0,5,314,0
4971,d45RqJj8,18266090,0,7,164,0
4972,d45RqJj8,20322055,0,14,252,0
4973,d45RqJj8,20322202,0,16,223,0
4974,d45RqJj8,20678293,0,10,139,0
4975,d45RqJj8,21062970,0,17,235,0
4976,d45RqJj8,21267121,0,18,282,0
4977,d45RqJj8,21976448,0,13,265,0
4978,d45RqJj8,28483791,0,19,124,0
4979,d45RqJj8,31571374,0,20,243,0
4980,d45RqJj8,31802949,0,21,200,1
4981,d45RqJj8,36104319,0,22,188,0
4982,d45RqJj8,36637796,0,23,178,0
4983,d45RqJj8,36982780,0,24,95,0
4984,d45RqJj8,38022100,0,25,203,0
4985,d45RqJj8,38123319,0,26,210,0
4986,d45RqJj8,38151123,0,27,210,0
4987,d45RqJj8,38678234,0,28,399,0
4988,d45RqJj8,39007825,0,29,174,0
4989,d45RqJj8,39359174,0,30,219,0
4990,d45RqJj8,39569048,0,31,175,0
4991,d45RqJj8,40536667,0,32,234,0
4992,d45RqJj8,42049771,0,33,169,0
4993,d45RqJj8,43123765,0,34,245,0
4994,d45RqJj8,43156280,0,35,182,0
4995,d45RqJj8,43348175,0,36,200,0
4996,d45RqJj8,43367113,0,37,185,0
4997,d45RqJj8,43478178,0,15,196.4299927,0
4998,d45RqJj8,43820536,0,38,189,0
4999,d45RqJj8,44519908,0,39,100,0
5000,d45RqJj8,45469731,0,40,178,0
5001,dgi7Lbgv,793723,0,2,250,0
5002,dgi7Lbgv,2423468,0,1,185,0
5003,dgi7Lbgv,5374761,0,4,210,0
5004,dgi7Lbgv,7576657,0,6,186,0
5005,dgi7Lbgv,11474166,0,3,239,0
5006,dgi7Lbgv,11815241,0,8,282,0
5007,dgi7Lbgv,13140432,0,9,235,0
5008,dgi7Lbgv,14068513,0,11,282,0
5009,dgi7Lbgv,14072680,0,12,282,0
5010,dgi7Lbgv,14367760,0,5,314,0
5011,dgi7Lbgv,18266090,0,7,164,0
5012,dgi7Lbgv,20322055,0,14,252,0
5013,dgi7Lbgv,20322202,0,16,223,0
5014,dgi7Lbgv,20678293,0,10,139,0
5015,dgi7Lbgv,21062970,0,17,235,0
